wavenumber,EPDM,Polystyrene,Polyethylene,Sample: Shopping bag
1465.153,0.2902599,0.05538499,0.02581415,0.1075988
1465.635,0.2829094,0.0557305,0.02480764,0.1018395
1466.117,0.275099,0.0562875,0.02397656,0.0972783
1466.599,0.2670688,0.05707186,0.02330283,0.09370385
1467.081,0.2590447,0.05808669,0.02275208,0.09082709
1467.563,0.2512189,0.0593144,0.02230107,0.08841919
1468.045,0.2437417,0.06070878,0.0219573,0.08640242
1468.527,0.2367206,0.06219104,0.02176244,0.08487132
1469.01,0.2302238,0.06365041,0.02177704,0.08404193
1469.492,0.2242868,0.06495262,0.0220515,0.08414668
1469.974,0.2189195,0.06595804,0.02259224,0.08530948
1470.456,0.2141124,0.06654233,0.02333533,0.087436
1470.938,0.2098437,0.06661861,0.02413829,0.09015251
1471.42,0.2060825,0.06615271,0.02479821,0.0928216
1471.902,0.202791,0.06516911,0.02509041,0.09464629
1472.384,0.1999292,0.06374499,0.02482283,0.09484877
1472.866,0.197457,0.0619938,0.02388621,0.09287644
1473.349,0.1953377,0.06004392,0.02228525,0.0885618
1473.831,0.1935363,0.05801758,0.02014014,0.0821775
1474.313,0.1920181,0.05601589,0.0176579,0.07436033
1474.795,0.1907477,0.05411097,0.01508258,0.06594267
1475.277,0.189692,0.05234637,0.0126421,0.05774948
1475.759,0.1888205,0.05074118,0.01050402,0.05043053
1476.241,0.1881095,0.04929659,0.008756167,0.04436532
1476.723,0.1875392,0.04800205,0.007407187,0.03965103
1477.206,0.1870924,0.04684048,0.006408101,0.03616077
1477.688,0.1867525,0.04579123,0.005680598,0.03364037
1478.17,0.1865015,0.04483359,0.005144767,0.03180809
1478.652,0.1863221,0.04394846,0.004736351,0.03042959
1479.134,0.1861992,0.04312008,0.004413107,0.02934983
1479.616,0.186123,0.04233744,0.004151336,0.02848533
1480.098,0.1860891,0.04159402,0.003937444,0.02779431
1480.58,0.1860975,0.04088699,0.003762098,0.02724433
1481.063,0.1861501,0.04021565,0.003616169,0.02679637
1481.545,0.186246,0.03957919,0.003491562,0.02640552
1482.027,0.1863814,0.03897643,0.003383645,0.02603685
1482.509,0.1865477,0.03840455,0.003291437,0.02567603
1482.991,0.1867336,0.03785956,0.003217367,0.02533224
1483.473,0.1869289,0.03733834,0.003163474,0.02502818
1483.955,0.1871261,0.03683839,0.003128831,0.02478256
1484.437,0.1873236,0.03635997,0.003108214,0.02459922
1484.919,0.1875251,0.03590516,0.003093273,0.02446298
1485.401,0.1877362,0.03547701,0.003076146,0.02434942
1485.884,0.1879622,0.03507913,0.00305188,0.02423785
1486.366,0.1882054,0.03471419,0.003020371,0.02412219
1486.848,0.1884636,0.0343831,0.002985623,0.02401235
1487.33,0.1887319,0.03408475,0.002952341,0.02392546
1487.812,0.1890055,0.03381834,0.002924143,0.02387347
1488.294,0.189282,0.0335831,0.002900884,0.02385276
1488.776,0.1895639,0.03338118,0.002880537,0.02384354
1489.258,0.1898562,0.03321696,0.002860227,0.02381855
1489.74,0.1901653,0.03309673,0.002838864,0.02375697
1490.223,0.1904949,0.03302617,0.002817884,0.02365449
1490.705,0.1908437,0.03300894,0.002800464,0.0235267
1491.187,0.1912025,0.03304432,0.002789142,0.02339854
1491.669,0.1915527,0.03312694,0.002784717,0.02329082
1492.151,0.1918691,0.03324823,0.002784265,0.02320831
1492.633,0.1921267,0.03340033,0.002783264,0.02313877
1493.115,0.1923081,0.03357913,0.002776893,0.02306164
1493.597,0.1924115,0.03378753,0.002763259,0.02296326
1494.08,0.1924527,0.03403629,0.002743645,0.02284569
1494.562,0.1924626,0.03434366,0.002722228,0.02272879
1495.044,0.1924803,0.03473278,0.002703536,0.02263845
1495.526,0.1925429,0.03522865,0.00269031,0.02259428
1496.008,0.1926766,0.03585635,0.002682255,0.0225988
1496.49,0.1928925,0.03664009,0.002676586,0.02263688
1496.972,0.1931865,0.03760426,0.002668671,0.02268398
1497.454,0.1935438,0.03877487,0.002654819,0.02271692
1497.937,0.1939444,0.04018197,0.002633977,0.02272367
1498.419,0.1943694,0.04185907,0.002607286,0.02270554
1498.901,0.194806,0.04384293,0.002577486,0.02267314
1499.383,0.1952499,0.04617036,0.002547369,0.02264026
1499.865,0.1957032,0.04887197,0.002519081,0.02261472
1500.347,0.1961707,0.05196626,0.002493322,0.0225965
1500.829,0.1966539,0.05544923,0.002470745,0.02257776
1501.311,0.1971445,0.05928386,0.002451553,0.02254697
1501.793,0.1976239,0.06338889,0.002436547,0.02249482
1502.276,0.1980675,0.06762919,0.002426231,0.0224178
1502.758,0.1984527,0.07181197,0.00242011,0.02231983
1503.24,0.1987715,0.07569112,0.002416485,0.02221175
1503.722,0.1990404,0.07898446,0.002412509,0.02211089
1504.204,0.1993056,0.08140527,0.002405527,0.02203992
1504.686,0.1996371,0.08270435,0.002393883,0.02201981
1505.168,0.2001142,0.08271649,0.002379378,0.02206365
1505.65,0.2008032,0.08139987,0.002365115,0.02216676
1506.133,0.2017359,0.07885358,0.002355804,0.02230695
1506.615,0.2029023,0.07530577,0.002354909,0.0224559
1507.097,0.2042606,0.0710735,0.002362991,0.02259549
1507.579,0.205758,0.06650554,0.002378051,0.0227215
1508.061,0.2073402,0.06192536,0.002396032,0.02283416
1508.543,0.2089525,0.0575883,0.002412317,0.02292733
1509.025,0.2105425,0.05366353,0.002424597,0.02299033
1509.507,0.2120699,0.05023496,0.002433267,0.02301534
1509.99,0.2135129,0.04731815,0.002440787,0.02300574
1510.472,0.214871,0.04488418,0.002450977,0.02297535
1510.954,0.2161579,0.04288059,0.002466553,0.02294142
1511.436,0.2173933,0.04124683,0.002488127,0.02291575
1511.918,0.2185939,0.03992378,0.002514545,0.02290081
1512.4,0.2197699,0.03885689,0.002543548,0.02289233
1512.882,0.2209228,0.03799612,0.002572369,0.02288375
1513.364,0.222052,0.03729768,0.00259995,0.02287422
1513.846,0.2231589,0.03672357,0.002625787,0.02286972
1514.328,0.2242535,0.03624493,0.002650028,0.02288033
1514.811,0.2253564,0.03584303,0.002672822,0.02291484
1515.293,0.2264958,0.03550836,0.002693362,0.02297324
1515.775,0.2277012,0.03523841,0.002710434,0.02304354
1516.257,0.2289947,0.03503276,0.002723176,0.02310539
1516.739,0.2303875,0.03488841,0.002731583,0.02313871
1517.221,0.2318792,0.03479694,0.002736561,0.02313227
1517.703,0.2334651,0.0347455,0.002740026,0.02308926
1518.185,0.2351421,0.03471879,0.002743645,0.02302418
1518.667,0.2369184,0.03470488,0.00274853,0.02295818
1519.15,0.2388194,0.03469903,0.002754784,0.0229121
1519.632,0.2408888,0.0347041,0.0027617,0.02290155
1520.114,0.2431804,0.03473029,0.002769531,0.0229329
1520.596,0.245743,0.03478958,0.002778987,0.02300126
1521.078,0.2486057,0.03488986,0.002792349,0.02309477
1521.56,0.2517714,0.03503126,0.002812002,0.02320407
1522.042,0.2552198,0.03520372,0.002839929,0.02332817
1522.524,0.2589179,0.03538962,0.002876695,0.02347187
1523.007,0.2628282,0.0355677,0.0029215,0.02363586
1523.489,0.2669201,0.03571955,0.002972527,0.02381334
1523.971,0.2711795,0.03583287,0.003027497,0.02399212
1524.453,0.2756151,0.03590329,0.003085808,0.02416351
1524.935,0.2802571,0.0359339,0.003147208,0.02432729
1525.417,0.2851483,0.03593181,0.003212007,0.02449125
1525.899,0.2903332,0.03590501,0.003280869,0.02466548
1526.381,0.2958514,0.03586029,0.003352782,0.02485697
1526.864,0.3017363,0.03580203,0.00342607,0.0250666
1527.346,0.3080179,0.03573323,0.00349865,0.02528956
1527.828,0.314729,0.03565641,0.003569092,0.02551956
1528.31,0.3219086,0.03557464,0.003638109,0.02575505
1528.792,0.3296031,0.03549132,0.003708042,0.02600308
1529.274,0.3378609,0.03540963,0.00378333,0.02627992
1529.756,0.3467297,0.03533103,0.003868875,0.02660584
1530.238,0.3562469,0.03525507,0.003969082,0.02699843
1530.72,0.3664369,0.03518044,0.004087442,0.02746728
1531.203,0.3773052,0.03510664,0.004226587,0.0280124
1531.685,0.3888309,0.03503659,0.004388596,0.02862686
1532.167,0.4009524,0.03497795,0.004575807,0.02930065
1532.649,0.4135481,0.03494207,0.004790261,0.03002313
1533.131,0.4264157,0.03494112,0.0050337,0.0307855
1533.613,0.4392546,0.03498323,0.005306029,0.03158154
1534.095,0.4516641,0.03506934,0.005604744,0.03240637
1534.577,0.4631506,0.03519007,0.005924517,0.03324939
1535.06,0.4731476,0.03532715,0.006257433,0.03408606
1535.542,0.4810551,0.03545837,0.006593911,0.0348773
1536.024,0.4862944,0.03556231,0.006923356,0.03557815
1536.506,0.4883735,0.03562465,0.007234318,0.03615388
1536.988,0.4869514,0.03564136,0.00751506,0.03658966
1537.47,0.4818898,0.03561928,0.007752824,0.03689114
1537.952,0.4732771,0.03557402,0.007935812,0.03707252
1538.434,0.4614201,0.03552533,0.008052725,0.0371417
1538.917,0.4467996,0.0354921,0.008096345,0.03709065
1539.399,0.430006,0.03548713,0.008064105,0.03689838
1539.881,0.4116711,0.03551617,0.007959355,0.0365476
1540.363,0.3924115,0.03557664,0.007791573,0.03603895
1540.845,0.3727871,0.03566096,0.007573352,0.03539607
1541.327,0.353276,0.0357582,0.007318902,0.03465698
1541.809,0.3342601,0.03585878,0.0070414,0.0338623
1542.291,0.3160275,0.03595589,0.006751603,0.03304486
1542.773,0.2987811,0.03604616,0.006457568,0.03222508
1543.255,0.2826574,0.03613086,0.006166008,0.0314157
1543.738,0.2677382,0.03621384,0.005882708,0.0306245
1544.22,0.2540637,0.03630044,0.005613446,0.02986012
1544.702,0.24164,0.03639515,0.005363174,0.02913341
1545.184,0.230444,0.03650035,0.00513638,0.02845746
1545.666,0.2204282,0.03661551,0.004934659,0.02784451
1546.148,0.2115242,0.0367371,0.004757552,0.02730191
1546.63,0.2036483,0.03686035,0.004602066,0.02683078
1547.112,0.1967082,0.03698026,0.004465055,0.02642574
1547.594,0.1906122,0.03709451,0.004343324,0.02607838
1548.077,0.185275,0.03720337,0.004235123,0.02578071
1548.559,0.180619,0.03730937,0.004139838,0.0255252
1549.041,0.1765724,0.03741627,0.004057425,0.02530363
1549.523,0.1730648,0.03752627,0.003988147,0.0251065
1550.005,0.1700253,0.0376388,0.003930309,0.02492274
1550.487,0.1673831,0.03775021,0.003882366,0.02474244
1550.969,0.1650716,0.03785413,0.003841895,0.02455962
1551.451,0.1630351,0.03794497,0.00380735,0.02437545
1551.934,0.1612327,0.03801971,0.003777545,0.02419773
1552.416,0.1596405,0.03807914,0.003752433,0.02403976
1552.898,0.1582476,0.03812772,0.003731396,0.02391389
1553.38,0.1570471,0.03817152,0.003713971,0.02382618
1553.862,0.1560233,0.03821415,0.003698141,0.02377064
1554.344,0.155145,0.03825452,0.003681888,0.0237316
1554.826,0.1543654,0.0382853,0.003663136,0.02368907
1555.308,0.1536303,0.03829547,0.003640537,0.0236272
1555.791,0.1528923,0.03827298,0.003614711,0.02354169
1556.273,0.1521295,0.03821178,0.003586638,0.02344451
1556.755,0.151357,0.03811539,0.003558601,0.02336297
1557.237,0.1506265,0.03799891,0.003532001,0.02332565
1557.719,0.1500128,0.03788796,0.003508501,0.0233434
1558.201,0.1495827,0.03781293,0.00348914,0.02339237
1558.683,0.1493697,0.03780136,0.003475274,0.02342393
1559.165,0.1493749,0.0378703,0.003468153,0.02340214
1559.647,0.1495896,0.03802133,0.003469708,0.02333775
1560.13,0.150001,0.03824019,0.00348083,0.02328162
1560.612,0.1505721,0.03850105,0.003501475,0.02328437
1561.094,0.1512311,0.03877358,0.003529728,0.02336463
1561.576,0.1518929,0.03903111,0.00356232,0.02350527
1562.058,0.1524864,0.03925547,0.003595038,0.02367024
1562.54,0.152973,0.03944079,0.003624548,0.02382553
1563.022,0.1533494,0.03959162,0.003648606,0.02395149
1563.504,0.1536394,0.03971977,0.003667105,0.02404464
1563.987,0.1538773,0.03983988,0.003681235,0.02411289
1564.469,0.1540936,0.0399647,0.00369235,0.02416759
1564.951,0.1543053,0.0401024,0.003701175,0.02421861
1565.433,0.1545154,0.04025596,0.003707711,0.02427198
1565.915,0.1547168,0.04042478,0.003710911,0.0243307
1566.397,0.1548984,0.04060661,0.00370962,0.02439586
1566.879,0.1550533,0.04080094,0.003704621,0.02446966
1567.361,0.1551836,0.04101088,0.003697477,0.0245558
1567.844,0.1553017,0.04124374,0.003690955,0.02465815
1568.326,0.155427,0.04151104,0.003688297,0.02477679
1568.808,0.1555802,0.041827,0.003691808,0.02490608
1569.29,0.1557784,0.04220631,0.003702331,0.02503547
1569.772,0.1560312,0.04266083,0.003719715,0.02515487
1570.254,0.1563401,0.04319777,0.003742971,0.02526064
1570.736,0.1566949,0.04381768,0.003770641,0.02535541
1571.218,0.157071,0.04451409,0.003801997,0.02544349
1571.7,0.1574292,0.04527436,0.003835939,0.02552373
1572.182,0.1577222,0.04608233,0.003871215,0.02558754
1572.665,0.1579074,0.04692184,0.003905464,0.02562243
1573.147,0.1579627,0.04777958,0.003935854,0.02561925
1573.629,0.1578962,0.04864745,0.00395981,0.02557957
1574.111,0.1577504,0.0495216,0.003975434,0.02551772
1574.593,0.1575938,0.0504003,0.003982984,0.02545698
1575.075,0.1575037,0.05127859,0.003985074,0.02542079
1575.557,0.1575461,0.05214362,0.00398496,0.02542392
1576.039,0.1577577,0.05297129,0.003986526,0.02547039
1576.521,0.1581401,0.05372505,0.003991983,0.02555528
1577.004,0.158663,0.05435928,0.004002072,0.02566822
1577.486,0.1592729,0.0548263,0.004015692,0.02579286
1577.968,0.1599066,0.05508263,0.004031107,0.02590667
1578.45,0.1605054,0.05509787,0.004046954,0.02598666
1578.932,0.1610288,0.0548586,0.004063284,0.02601753
1579.414,0.1614619,0.05436935,0.004080785,0.02599732
1579.896,0.1618146,0.05365352,0.004100296,0.02593729
1580.378,0.1621118,0.05274783,0.004122245,0.02585489
1580.861,0.1623818,0.05169863,0.004145579,0.02576537
1581.343,0.1626463,0.05055493,0.004168716,0.02567689
1581.825,0.162917,0.04936448,0.00418923,0.02559065
1582.307,0.1631971,0.04817008,0.004206379,0.0255048
1582.789,0.163485,0.04700751,0.004220475,0.02541821
1583.271,0.1637804,0.04590523,0.004233473,0.02533423
1583.753,0.164086,0.04488384,0.004248062,0.0252587
1584.235,0.1644071,0.04395737,0.004266148,0.02519713
1584.718,0.1647488,0.04313313,0.004288474,0.02515115
1585.2,0.1651135,0.04241206,0.004314199,0.02511713
1585.682,0.1655001,0.04178991,0.00434142,0.02508798
1586.164,0.1659047,0.04125824,0.004367972,0.02505708
1586.646,0.1663241,0.04080671,0.004392793,0.02502135
1587.128,0.1667582,0.04042402,0.004415459,0.02498326
1587.61,0.1672105,0.04009974,0.004436549,0.02494901
1588.092,0.1676892,0.03982447,0.004457123,0.02492516
1588.574,0.1682025,0.03959019,0.004477868,0.02491532
1589.057,0.1687585,0.03939001,0.004499051,0.02491791
1589.539,0.1693623,0.03921736,0.004521147,0.02492766
1590.021,0.1700167,0.03906677,0.004544744,0.02493866
1590.503,0.1707228,0.03893398,0.00457085,0.02494764
1590.985,0.17148,0.03881607,0.004600636,0.02495559
1591.467,0.1722855,0.03871198,0.004634901,0.02496643
1591.949,0.1731322,0.03862246,0.004674343,0.0249852
1592.431,0.1740062,0.03854942,0.004718063,0.02501411
1592.914,0.174884,0.0384943,0.004764046,0.0250509
1593.396,0.1757336,0.03845805,0.004810163,0.02508991
1593.878,0.1765161,0.03844027,0.004854343,0.02512472
1594.36,0.1771907,0.03843956,0.004894879,0.02515034
1594.842,0.1777196,0.03845314,0.004930542,0.0251648
1595.324,0.1780738,0.03847878,0.004959729,0.02516916
1595.806,0.178236,0.03851489,0.004980995,0.02516591
1596.288,0.1782031,0.03856075,0.004992308,0.02515619
1596.771,0.177985,0.03861681,0.00499275,0.02513948
1597.252,0.1776039,0.03868375,0.004982098,0.02511464
1597.735,0.1770917,0.03876221,0.004962211,0.02508105
1598.217,0.1764863,0.03885237,0.004937083,0.02504003
1598.699,0.1758287,0.03895367,0.004911141,0.02499635
1599.181,0.1751583,0.0390649,0.004889185,0.02495533
1599.663,0.17451,0.03918546,0.004873841,0.02492154
1600.145,0.1739103,0.03931537,0.004865966,0.02489608
1600.627,0.173376,0.03945502,0.004864177,0.02487632
1601.109,0.1729146,0.03960532,0.0048657,0.02485692
1601.592,0.1725264,0.03976782,0.00486808,0.02483388
1602.074,0.1722077,0.03994342,0.004869873,0.02480516
1602.556,0.1719538,0.04013222,0.004870381,0.02477345
1603.038,0.1717595,0.04033383,0.004870515,0.02474309
1603.52,0.1716209,0.04054766,0.004870221,0.02471959
1604.002,0.1715329,0.04077316,0.004869177,0.02470544
1604.484,0.1714887,0.04101053,0.004866472,0.02470014
1604.966,0.17148,0.04126102,0.004860816,0.02470056
1605.448,0.1714965,0.04152597,0.004851889,0.02470269
1605.931,0.171527,0.04180732,0.004840169,0.02470465
1606.413,0.1715611,0.04210601,0.004828066,0.02470672
1606.895,0.1715887,0.04242173,0.004817939,0.02471022
1607.377,0.1715996,0.04275238,0.004812153,0.02471592
1607.859,0.1715839,0.04309476,0.004811516,0.02472229
1608.341,0.1715316,0.04344469,0.004815656,0.02472518
1608.823,0.1714345,0.04379844,0.004823179,0.02472027
1609.305,0.1712888,0.04415239,0.004832375,0.02470503
1609.788,0.1710972,0.04450394,0.004841844,0.02468116
1610.27,0.1708688,0.04485022,0.004850995,0.02465538
1610.752,0.1706162,0.04518665,0.004859451,0.02463529
1611.234,0.1703507,0.04550549,0.004867,0.02462635
1611.716,0.1700753,0.04579403,0.00487283,0.02462625
1612.198,0.1697828,0.0460364,0.004875434,0.02462521
1612.68,0.1694557,0.04621305,0.004872871,0.02460661
1613.162,0.1690732,0.04630584,0.004864815,0.02455446
1613.645,0.1686224,0.04630089,0.004851151,0.02446053
1614.127,0.1681097,0.04619383,0.004834192,0.024331
1614.609,0.1675663,0.04599172,0.004816414,0.02418646
1615.091,0.167046,0.04571346,0.004800998,0.02405494
1615.573,0.1666124,0.04538803,0.004790211,0.02396191
1616.055,0.1663221,0.04504807,0.004785351,0.02392103
1616.537,0.1662087,0.04472399,0.004786421,0.02393332
1617.019,0.1662755,0.04443777,0.00479289,0.02399273
1617.501,0.1664963,0.04419899,0.004804113,0.02409118
1617.984,0.1668202,0.04400444,0.004819068,0.02421799
1618.466,0.1671834,0.04384298,0.004836949,0.02435831
1618.948,0.167522,0.0437002,0.004856517,0.0244932
1619.43,0.1677854,0.04356374,0.004875772,0.02460551
1619.912,0.1679468,0.04342786,0.004892659,0.02468599
1620.394,0.1680053,0.04329402,0.00490512,0.02473599
1620.876,0.1679804,0.04316922,0.004912178,0.02476633
1621.358,0.1679012,0.04306309,0.00491464,0.02479078
1621.841,0.167797,0.04298461,0.004913583,0.02481963
1622.323,0.1676888,0.04293996,0.004911983,0.0248563
1622.805,0.1675859,0.04293141,0.00491125,0.02489755
1623.287,0.1674884,0.04295738,0.004912628,0.02493777
1623.769,0.1673918,0.04301444,0.004915633,0.02497483
1624.251,0.1672897,0.04309718,0.004918369,0.02501113
1624.733,0.1671761,0.04320005,0.004919478,0.02505286
1625.215,0.167045,0.04331661,0.004917496,0.02510599
1625.698,0.1668914,0.0434411,0.004912744,0.0251745
1626.179,0.1667133,0.04356819,0.004906089,0.02525769
1626.662,0.1665143,0.0436952,0.004899376,0.02535093
1627.144,0.166302,0.04382242,0.004894071,0.0254463
1627.626,0.1660877,0.04395286,0.004890936,0.02553586
1628.108,0.1658842,0.04409213,0.004889917,0.02561317
1628.59,0.165701,0.04424563,0.004891181,0.02567682
1629.072,0.1655433,0.04441711,0.004893315,0.02572959
1629.554,0.1654088,0.04460609,0.004896375,0.02577601
1630.036,0.165287,0.04480804,0.004900143,0.02581809
1630.519,0.1651605,0.04501586,0.004904296,0.02585357
1631.001,0.165008,0.04522062,0.004907687,0.02587445
1631.483,0.1648079,0.04541575,0.00490961,0.02587049
1631.965,0.1645457,0.04559817,0.004907992,0.02583467
1632.447,0.1642167,0.04576989,0.004901851,0.02576674
1632.929,0.1638325,0.04593873,0.004891127,0.02567802
1633.411,0.1634222,0.04611729,0.004876418,0.02558735
1633.893,0.1630296,0.04632186,0.004860226,0.0255156
1634.375,0.162706,0.04657131,0.004845825,0.02547536
1634.858,0.162495,0.04688289,0.004836491,0.02546401
1635.34,0.1624216,0.04726947,0.004834956,0.02546573
1635.822,0.1624867,0.04773569,0.004842645,0.02546385
1636.304,0.1626703,0.04827578,0.004859352,0.0254513
1636.786,0.1629375,0.04887267,0.004884207,0.02543227
1637.268,0.1632432,0.04950133,0.004914543,0.02541322
1637.75,0.1635381,0.05013168,0.004948176,0.02539461
1638.232,0.1637816,0.05073531,0.004982433,0.02537137
1638.715,0.1639534,0.05128877,0.005015452,0.02533844
1639.197,0.1640566,0.05177648,0.00504592,0.02529642
1639.679,0.1641138,0.05219041,0.005073231,0.02525162
1640.161,0.1641533,0.05252752,0.005097384,0.02521305
1640.643,0.1641943,0.05278645,0.005118263,0.02518718
1641.125,0.1642395,0.05296577,0.005135649,0.02517407
1641.607,0.1642728,0.05306306,0.005148823,0.02516659
1642.089,0.164269,0.05307742,0.005157346,0.02515403
1642.572,0.1642051,0.05301128,0.005160937,0.02512747
1643.054,0.1640721,0.05287309,0.005160249,0.02508443
1643.536,0.16388,0.05267851,0.005156654,0.02503274
1644.018,0.1636574,0.05244829,0.005152781,0.02498926
1644.5,0.1634447,0.05220569,0.005151377,0.0249735
1644.982,0.1632836,0.05197323,0.005155299,0.02499951
1645.464,0.1632074,0.05176979,0.005166199,0.02506877
1645.946,0.1632342,0.05160984,0.00518469,0.02516853
1646.428,0.1633635,0.05150247,0.005209625,0.0252752
1646.911,0.1635767,0.05145152,0.005238973,0.02536413
1647.393,0.1638419,0.05145408,0.005270484,0.02541742
1647.875,0.1641135,0.05150013,0.005302016,0.02542435
