wavenumber,EPDM,Neoprene,Mylar,PTFE,PVC,Polystyrene,Polyethylene,Sample: eyeglass bag,Sample: Gloves (KC500),Sample: Shopping bag
2512.792,0.1325253,0.1482416,0.007797014,-0.004535502,-0.006150293,0.03890147,0.002262208,0.04654006,0.06009117,0.03786281
2513.274,0.1325443,0.1482668,0.007814948,-0.004530732,-0.006130273,0.03892308,0.002265511,0.04655681,0.06011615,0.03788024
2513.756,0.1325594,0.1482933,0.007830709,-0.004523307,-0.006111655,0.03893953,0.002264234,0.04657139,0.06014239,0.03789217
2514.239,0.1325709,0.1483228,0.007844041,-0.004514219,-0.006095596,0.03895261,0.002260122,0.04658389,0.06016906,0.03790012
2514.721,0.13258,0.1483557,0.007855617,-0.004504464,-0.006082679,0.0389644,0.002255592,0.04659517,0.06019416,0.03790645
2515.203,0.1325881,0.1483925,0.007866104,-0.004496529,-0.006073319,0.03897766,0.002252561,0.0466054,0.06021671,0.0379131
2515.685,0.1325969,0.1484318,0.007876093,-0.004492079,-0.00606661,0.03899316,0.002252947,0.04661461,0.06023478,0.03792193
2516.167,0.132608,0.1484727,0.007886838,-0.004491611,-0.006061553,0.03901178,0.002257337,0.04662389,0.06024834,0.03793386
2516.649,0.1326216,0.1485135,0.007898429,-0.004495295,-0.006056579,0.03903214,0.002265565,0.04663282,0.06025786,0.0379495
2517.131,0.1326383,0.1485536,0.007911702,-0.004501388,-0.006050108,0.03905386,0.002276382,0.04664323,0.06026543,0.03796954
2517.613,0.1326577,0.1485928,0.007926327,-0.004508233,-0.006041976,0.03907553,0.002288455,0.04665583,0.06027319,0.03799323
2518.095,0.1326796,0.1486311,0.007943223,-0.004513832,-0.00603193,0.03909685,0.00229995,0.04667146,0.06028305,0.03802072
2518.578,0.1327035,0.1486684,0.007961809,-0.004517439,-0.006021052,0.03911739,0.002309863,0.04669024,0.0602968,0.03805159
2519.06,0.1327291,0.1487049,0.007982166,-0.004518885,-0.006010251,0.03913699,0.002318692,0.04671172,0.06031433,0.03808462
2519.542,0.1327562,0.1487405,0.008004045,-0.004519085,-0.006000691,0.03915642,0.00232594,0.04673442,0.06033541,0.03811958
2520.024,0.1327852,0.1487753,0.008028034,-0.004518786,-0.005991957,0.0391762,0.002332104,0.04675792,0.06035913,0.03815531
2520.506,0.1328156,0.1488083,0.008053043,-0.004518985,-0.005984299,0.03919642,0.002337353,0.0467802,0.06038374,0.03819089
2520.988,0.1328465,0.1488398,0.008078312,-0.004520264,-0.005977717,0.03921716,0.002340931,0.0468003,0.0604079,0.03822432
2521.47,0.1328776,0.1488698,0.008103593,-0.004522794,-0.005971218,0.03923922,0.002341838,0.04681894,0.06043113,0.03825508
2521.952,0.1329074,0.1488975,0.008127957,-0.004526405,-0.005964546,0.03926231,0.002339735,0.04683618,0.06045186,0.03828204
2522.435,0.1329346,0.1489231,0.008150308,-0.004532098,-0.005957957,0.03928593,0.002334203,0.04685255,0.06046908,0.03830476
2522.917,0.1329579,0.1489456,0.008169719,-0.004540872,-0.005952443,0.03930851,0.002325827,0.0468683,0.06048132,0.03832385
2523.399,0.1329773,0.1489655,0.008186528,-0.004552815,-0.005948259,0.03932946,0.002316108,0.04688398,0.06048857,0.03834166
2523.881,0.1329924,0.1489835,0.008200645,-0.004569008,-0.00594665,0.03934746,0.002307726,0.04689852,0.06049004,0.03835885
2524.363,0.1330052,0.1490016,0.008213337,-0.004587206,-0.005947038,0.0393627,0.002302519,0.0469122,0.06048799,0.038379
2524.845,0.1330167,0.1490207,0.008226114,-0.004605493,-0.005949421,0.0393761,0.002302164,0.04692438,0.0604845,0.0384021
2525.327,0.1330293,0.1490424,0.008240921,-0.004620288,-0.005953055,0.03938987,0.0023075,0.04693561,0.06048377,0.03842902
2525.809,0.1330436,0.1490665,0.008259106,-0.004628587,-0.005956771,0.0394065,0.002318781,0.04694624,0.06048948,0.0384575
2526.291,0.1330618,0.1490924,0.008282442,-0.004627302,-0.005958074,0.03942886,0.002334674,0.04695816,0.06050429,0.03848608
2526.773,0.1330831,0.1491174,0.008311101,-0.00461593,-0.005956464,0.03945764,0.002354843,0.04697184,0.06052973,0.03851189
2527.256,0.1331068,0.1491391,0.00834475,-0.004595798,-0.005949771,0.03949304,0.002377198,0.04698876,0.06056499,0.03853399
2527.738,0.1331309,0.1491555,0.008382041,-0.004570485,-0.005938078,0.03953269,0.002401154,0.04700848,0.06060655,0.0385514
2528.22,0.1331533,0.1491654,0.008420952,-0.004543077,-0.005920964,0.03957385,0.002424448,0.04703021,0.06065007,0.03856535
2528.702,0.1331712,0.1491694,0.008459031,-0.004518159,-0.005900092,0.03961318,0.002445406,0.04705203,0.06069006,0.03857756
2529.184,0.1331832,0.1491701,0.008495017,-0.004497072,-0.005875961,0.03964915,0.002461846,0.04707378,0.0607236,0.03859022
2529.666,0.1331884,0.1491688,0.00852696,-0.004481901,-0.005851652,0.03968017,0.002472336,0.04709307,0.0607474,0.03860408
2530.148,0.1331875,0.1491684,0.008554101,-0.0044714,-0.005828251,0.03970702,0.002475955,0.04710993,0.06076181,0.03861986
2530.63,0.133182,0.1491696,0.008576096,-0.004464986,-0.005807091,0.03973102,0.002473954,0.04712537,0.0607685,0.0386366
2531.113,0.1331739,0.1491724,0.008593368,-0.00446141,-0.005789178,0.03975337,0.002467926,0.04713996,0.06076981,0.03865308
2531.595,0.133165,0.1491753,0.00860608,-0.004460255,-0.005775428,0.03977443,0.002460637,0.04715533,0.06076889,0.0386674
2532.077,0.1331565,0.1491774,0.008614482,-0.00446219,-0.005765844,0.03979392,0.002454687,0.04717158,0.06076733,0.03867788
2532.559,0.133148,0.1491765,0.008618237,-0.004467553,-0.005760765,0.03981054,0.002452094,0.04718827,0.06076578,0.03868342
2533.041,0.1331383,0.1491712,0.008617424,-0.00447785,-0.00576061,0.03982274,0.002452941,0.04720347,0.06076369,0.03868305
2533.523,0.1331253,0.1491603,0.008611535,-0.004492914,-0.005765464,0.03982944,0.002456813,0.04721552,0.06075911,0.0386765
2534.005,0.1331079,0.1491443,0.008601411,-0.00451158,-0.005774412,0.03983075,0.002461443,0.04722302,0.06075159,0.03866543
2534.487,0.1330849,0.1491233,0.008587982,-0.004533096,-0.005786704,0.03982779,0.00246582,0.04722472,0.06074025,0.03865068
2534.969,0.1330574,0.1490988,0.008573618,-0.004554453,-0.005799671,0.03982257,0.002469025,0.04722197,0.06072652,0.03863569
2535.452,0.1330282,0.1490731,0.00856094,-0.004574226,-0.005810968,0.03981769,0.002470885,0.04721691,0.06071294,0.03862346
2535.934,0.1330006,0.1490492,0.00855232,-0.004590074,-0.005817925,0.03981515,0.002472747,0.04721221,0.06070309,0.03861748
2536.416,0.1329778,0.1490305,0.008549203,-0.004600989,-0.00581903,0.03981636,0.002475198,0.0472103,0.06069997,0.0386196
2536.898,0.1329624,0.1490187,0.008550914,-0.004607222,-0.005815204,0.03982045,0.002479163,0.04721191,0.06070486,0.03863104
2537.38,0.1329553,0.1490151,0.008556351,-0.004608767,-0.005807777,0.03982644,0.002484307,0.04721728,0.06071852,0.03865118
2537.862,0.1329562,0.1490189,0.008562553,-0.004606376,-0.005799931,0.039832,0.002489621,0.04722467,0.06073858,0.03867751
2538.344,0.132964,0.1490284,0.008566722,-0.004600802,-0.005793837,0.03983573,0.002494433,0.04723259,0.06076292,0.03870785
2538.826,0.132977,0.149041,0.008567248,-0.004592378,-0.005790587,0.03983737,0.002497059,0.04724113,0.06078896,0.0387403
2539.309,0.1329934,0.1490539,0.008564635,-0.004581771,-0.005790682,0.03983726,0.002498169,0.0472501,0.06081384,0.03877354
2539.791,0.1330127,0.1490649,0.008560663,-0.004569651,-0.00579153,0.03983749,0.00249844,0.04726144,0.06083677,0.03880731
2540.273,0.1330333,0.1490732,0.008557538,-0.00455719,-0.005791289,0.03984043,0.002498204,0.04727665,0.06085728,0.03884091
2540.755,0.1330543,0.1490773,0.008557974,-0.004545312,-0.00578795,0.03984738,0.002498559,0.04729634,0.06087507,0.03887445
2541.237,0.1330737,0.1490781,0.008562653,-0.004535692,-0.005780756,0.03985887,0.00250043,0.04732069,0.06089053,0.03890651
2541.719,0.1330904,0.1490754,0.008571068,-0.004529256,-0.005770208,0.03987438,0.002503986,0.04734787,0.06090369,0.0389364
2542.201,0.1331029,0.1490696,0.008580503,-0.004526928,-0.005758482,0.03989032,0.002509987,0.04737496,0.06091426,0.03896272
2542.683,0.1331106,0.1490618,0.008588075,-0.004529213,-0.005747422,0.03990436,0.002518182,0.04740031,0.06092262,0.03898548
2543.166,0.1331145,0.1490545,0.00859259,-0.004534435,-0.005738116,0.03991454,0.002528994,0.04742319,0.06093024,0.03900596
2543.647,0.1331169,0.1490493,0.008591925,-0.004542765,-0.005731406,0.03991931,0.002541497,0.04744353,0.06093761,0.03902557
2544.13,0.1331211,0.1490497,0.008587182,-0.004552105,-0.005725952,0.03991919,0.002555521,0.04746335,0.06094684,0.03904729
2544.612,0.1331291,0.1490573,0.008580058,-0.004562456,-0.005721333,0.03991574,0.00256913,0.04748361,0.0609584,0.03907156
2545.094,0.1331434,0.1490735,0.0085731,-0.004572643,-0.005716125,0.03991167,0.002580803,0.04750581,0.06097289,0.03909922
2545.576,0.1331636,0.1490974,0.008568007,-0.004583084,-0.005710914,0.03990865,0.002588516,0.0475288,0.06099004,0.0391283
2546.058,0.1331891,0.1491262,0.008565974,-0.004593781,-0.005706121,0.03990833,0.002591082,0.04755137,0.06100882,0.03915704
2546.54,0.1332173,0.1491577,0.008566663,-0.004604819,-0.005702837,0.03991117,0.002588078,0.04757165,0.06102822,0.03918351
2547.022,0.1332465,0.1491888,0.008569219,-0.004615859,-0.005701229,0.03991724,0.002581359,0.04758841,0.06104762,0.0392071
2547.504,0.133276,0.1492174,0.008572287,-0.004625811,-0.005700462,0.03992654,0.002572778,0.04760235,0.06106667,0.03922869
2547.987,0.1333054,0.1492425,0.008573739,-0.004633412,-0.005699272,0.03993778,0.0025658,0.04761453,0.06108563,0.03924888
2548.469,0.1333356,0.1492648,0.008572639,-0.004637569,-0.005695395,0.03995129,0.00256262,0.04762716,0.06110514,0.03926953
2548.951,0.1333676,0.149284,0.008568218,-0.004638026,-0.005686641,0.03996638,0.002564002,0.0476419,0.06112481,0.03929043
2549.433,0.1334017,0.1493004,0.008559282,-0.00463537,-0.005672589,0.03998173,0.002570202,0.04765911,0.06114468,0.03931064
2549.915,0.1334376,0.1493135,0.008546256,-0.004631029,-0.005653404,0.03999673,0.002580714,0.04767791,0.06116445,0.03932893
2550.397,0.1334746,0.1493243,0.008530926,-0.004626604,-0.005630848,0.04001017,0.002592922,0.04769664,0.06118432,0.03934355
2550.879,0.1335108,0.149333,0.008514311,-0.004624028,-0.005607441,0.04002089,0.00260581,0.04771298,0.0612042,0.03935431
2551.361,0.1335457,0.1493424,0.008498627,-0.004624817,-0.005585539,0.04002889,0.00261735,0.04772623,0.0612255,0.03936227
2551.844,0.1335784,0.1493547,0.008485748,-0.004628975,-0.00556716,0.04003409,0.002626527,0.04773604,0.06124779,0.0393698
2552.326,0.1336094,0.1493728,0.008476528,-0.004635913,-0.005553066,0.04003726,0.002632576,0.04774329,0.06127134,0.0393796
2552.808,0.1336397,0.1493977,0.008471822,-0.004643191,-0.005542669,0.04003974,0.002634481,0.0477502,0.06129525,0.03939335
2553.29,0.1336692,0.1494291,0.008469502,-0.004649375,-0.005536139,0.04004064,0.002632577,0.04775762,0.06131747,0.03941122
2553.772,0.1336992,0.1494644,0.008468797,-0.004651263,-0.005531627,0.04004056,0.002626102,0.04776699,0.06133655,0.03943313
2554.254,0.1337298,0.1494992,0.008467838,-0.004647675,-0.005528461,0.040039,0.002616154,0.04777857,0.06135127,0.03945741
2554.736,0.1337611,0.1495309,0.008466366,-0.004637679,-0.005524872,0.04003603,0.002603744,0.04779298,0.06136285,0.03948275
2555.218,0.1337938,0.149558,0.008464637,-0.004621776,-0.005520018,0.04003235,0.002590908,0.04781102,0.06137354,0.03950925
2555.7,0.1338276,0.1495813,0.008463503,-0.004601987,-0.005513307,0.04002945,0.002579083,0.04783277,0.06138609,0.03953662
2556.183,0.1338634,0.1496041,0.008464246,-0.00458084,-0.00550356,0.04003024,0.002569712,0.04785904,0.06140386,0.03956576
2556.665,0.1339011,0.1496295,0.008467892,-0.004560445,-0.005491027,0.04003745,0.002563303,0.04788982,0.06142806,0.03959701
2557.147,0.1339408,0.1496603,0.008474099,-0.004543162,-0.005475959,0.04005246,0.00256079,0.04792389,0.06145854,0.03962959
2557.629,0.1339808,0.1496976,0.008481844,-0.004530262,-0.005459451,0.04007529,0.002561414,0.04795902,0.06149252,0.03966209
2558.111,0.1340197,0.1497397,0.008490874,-0.00452107,-0.005442598,0.04010482,0.002566107,0.04799232,0.06152695,0.0396939
2558.593,0.1340564,0.1497844,0.008500676,-0.004515337,-0.005425909,0.04013778,0.002574619,0.04802145,0.06155925,0.03972387
2559.075,0.1340883,0.1498278,0.008510907,-0.004511965,-0.00541073,0.04017067,0.002587461,0.04804378,0.06158716,0.03975166
2559.557,0.1341137,0.1498664,0.00852097,-0.004511125,-0.005397823,0.04019951,0.002604634,0.04805912,0.0616096,0.03977769
2560.04,0.1341317,0.1498991,0.008531124,-0.004513158,-0.005387697,0.0402223,0.00262436,0.04806853,0.06162722,0.03980216
2560.522,0.1341415,0.1499246,0.008539313,-0.004519923,-0.005381367,0.040237,0.002645282,0.04807297,0.06164017,0.03982451
2561.004,0.1341426,0.1499435,0.008543743,-0.004532859,-0.005379087,0.04024387,0.00266426,0.04807449,0.06164882,0.03984423
2561.486,0.1341361,0.149956,0.008542014,-0.004553322,-0.005381619,0.0402437,0.002679254,0.04807485,0.06165333,0.03985982
2561.968,0.1341232,0.1499634,0.008532504,-0.004580725,-0.005388208,0.0402379,0.002688732,0.04807513,0.06165391,0.03987041
2562.45,0.1341065,0.1499668,0.008516142,-0.004613211,-0.005398348,0.04022822,0.002693374,0.04807656,0.06165105,0.03987616
2562.932,0.1340899,0.1499684,0.008495324,-0.004646722,-0.005409504,0.04021721,0.002694873,0.04807975,0.06164722,0.03987873
2563.414,0.134076,0.1499699,0.008473472,-0.004677707,-0.00541982,0.04020575,0.002696458,0.04808534,0.06164355,0.03988006
2563.896,0.1340694,0.1499747,0.008456404,-0.004702273,-0.005426334,0.04019631,0.002701189,0.04809517,0.06164356,0.03988351
2564.379,0.1340719,0.1499839,0.008446522,-0.004717964,-0.005427608,0.04018952,0.002710426,0.0481091,0.06164834,0.03989137
2564.861,0.1340843,0.1499976,0.008444342,-0.004724521,-0.005423807,0.0401857,0.002723153,0.04812728,0.06165794,0.03990389
2565.343,0.1341048,0.150015,0.008448242,-0.004722531,-0.005415692,0.04018453,0.0027375,0.04814893,0.06167142,0.03992081
2565.825,0.1341318,0.1500331,0.008454542,-0.004714276,-0.005405203,0.04018548,0.002749643,0.04817298,0.0616867,0.03994162
2566.307,0.1341622,0.1500503,0.008459728,-0.004701614,-0.005394711,0.04018721,0.0027566,0.04819828,0.06170269,0.03996508
2566.789,0.1341937,0.1500643,0.00846089,-0.00468666,-0.005385567,0.0401892,0.002756921,0.0482235,0.0617186,0.03999031
2567.271,0.1342251,0.1500749,0.008456821,-0.004671022,-0.005378452,0.04019093,0.002751116,0.04824819,0.06173531,0.04001748
2567.753,0.1342562,0.1500837,0.008449151,-0.004655547,-0.005373027,0.04019301,0.002740626,0.04827253,0.06175392,0.04004651
2568.236,0.1342885,0.1500927,0.008440192,-0.004641762,-0.005367261,0.04019668,0.002728431,0.04829688,0.06177523,0.04007706
2568.718,0.1343228,0.1501039,0.008431999,-0.004631105,-0.005360306,0.04020192,0.002717338,0.04832053,0.06179924,0.04010823
2569.2,0.1343602,0.1501184,0.00842629,-0.004624938,-0.005350637,0.04020947,0.002709476,0.04834373,0.06182523,0.04013817
2569.682,0.1344007,0.1501365,0.00842324,-0.004623941,-0.00533783,0.0402194,0.002705787,0.04836516,0.06185106,0.040166
2570.164,0.1344446,0.1501578,0.008423276,-0.004628032,-0.00532188,0.04023154,0.002705588,0.04838509,0.06187581,0.04019111
2570.646,0.1344908,0.1501813,0.00842537,-0.004635515,-0.005304483,0.04024553,0.002708884,0.04840243,0.06189876,0.04021374
2571.128,0.1345386,0.1502057,0.008429354,-0.004644359,-0.005286655,0.0402605,0.00271397,0.04841845,0.06192008,0.04023577
2571.61,0.1345872,0.1502313,0.008435227,-0.004651934,-0.005270007,0.04027635,0.002719997,0.04843384,0.06194124,0.04025894
2572.093,0.1346353,0.1502574,0.008442391,-0.004656286,-0.005256575,0.04029212,0.002726538,0.04844943,0.06196277,0.04028417
2572.574,0.1346829,0.1502848,0.008450071,-0.00465614,-0.005246785,0.04030718,0.002732568,0.04846616,0.06198511,0.04031204
2573.057,0.1347292,0.1503121,0.008456722,-0.004651663,-0.005241404,0.04032048,0.002737664,0.04848379,0.06200663,0.04034178
2573.539,0.134774,0.1503397,0.008460369,-0.004644043,-0.005240604,0.0403306,0.002741566,0.04850125,0.06202555,0.04037206
2574.021,0.1348178,0.1503673,0.008460149,-0.004635315,-0.005242859,0.04033798,0.002744019,0.04851853,0.06204024,0.04040182
2574.503,0.1348603,0.1503951,0.008455201,-0.004626924,-0.005247322,0.0403419,0.002746304,0.04853403,0.06205023,0.04043123
2574.985,0.1349028,0.1504242,0.008446555,-0.004619804,-0.005252126,0.04034407,0.002749356,0.04854837,0.06205671,0.040461
2575.467,0.1349452,0.1504562,0.008437045,-0.00461472,-0.005255658,0.04034711,0.002754972,0.04856219,0.06206274,0.04049301
2575.949,0.1349875,0.1504924,0.008429853,-0.004610654,-0.005256642,0.0403536,0.002764858,0.04857681,0.06207184,0.040529
2576.431,0.1350289,0.1505326,0.008427387,-0.004607521,-0.005254567,0.04036567,0.002778593,0.04859321,0.06208634,0.04056986
2576.914,0.1350686,0.1505762,0.008430943,-0.004605066,-0.005249431,0.04038446,0.002796263,0.04861282,0.06210788,0.04061526
2577.396,0.1351048,0.1506202,0.008440007,-0.004603292,-0.005242678,0.0404091,0.00281522,0.04863574,0.06213512,0.04066377
2577.878,0.1351379,0.1506622,0.008453635,-0.004601941,-0.005234902,0.04043792,0.002833501,0.04866233,0.06216697,0.04071363
2578.36,0.1351675,0.1507001,0.008469074,-0.004601441,-0.005226868,0.04046825,0.002848969,0.04869124,0.06220054,0.04076298
2578.842,0.1351956,0.1507332,0.008484432,-0.0046023,-0.005219084,0.04049663,0.002861108,0.04872131,0.06223331,0.04081047
2579.324,0.1352235,0.1507627,0.008497989,-0.004604779,-0.005211639,0.04052077,0.002870003,0.0487514,0.06226437,0.04085418
2579.806,0.1352531,0.1507904,0.008508965,-0.004609044,-0.005204445,0.04053881,0.002877788,0.04877953,0.06229291,0.0408932
2580.288,0.1352845,0.1508182,0.008517103,-0.004615014,-0.005196568,0.04055063,0.002886091,0.04880499,0.0623191,0.04092682
2580.771,0.1353163,0.1508476,0.00852214,-0.004621923,-0.005188005,0.04055741,0.002896277,0.04882696,0.0623433,0.04095468
2581.253,0.1353456,0.1508785,0.008523905,-0.004629771,-0.005178588,0.04056011,0.002908694,0.04884538,0.06236571,0.04097662
2581.735,0.1353705,0.1509107,0.008522912,-0.004637025,-0.005168401,0.04056157,0.002921373,0.04886129,0.06238722,0.04099351
2582.217,0.1353892,0.1509429,0.008520107,-0.004642833,-0.005157784,0.04056373,0.002932343,0.04887641,0.06240828,0.04100764
2582.699,0.1354009,0.1509754,0.00851592,-0.004646597,-0.005147332,0.04056829,0.00293878,0.04889277,0.06242934,0.04102089
2583.181,0.1354075,0.1510077,0.008510697,-0.004647464,-0.005137983,0.04057631,0.002939993,0.04891093,0.06245031,0.04103449
2583.663,0.1354121,0.151042,0.008506851,-0.004645775,-0.005129398,0.04058858,0.002937268,0.04893276,0.06247166,0.04105042
2584.145,0.1354171,0.1510771,0.008503261,-0.004642974,-0.005123537,0.04060255,0.002933514,0.04895601,0.06249173,0.04106713
2584.627,0.1354251,0.1511147,0.008500792,-0.004639662,-0.005119463,0.04061758,0.002932157,0.04898036,0.06251009,0.04108474
2585.11,0.1354373,0.1511534,0.008497718,-0.004637713,-0.005117861,0.04062986,0.002938085,0.04900318,0.06252438,0.04110226
2585.592,0.1354529,0.1511917,0.008493691,-0.004637895,-0.005118047,0.04063762,0.002953616,0.04902333,0.06253468,0.04111953
2586.074,0.135472,0.151229,0.008487504,-0.004640296,-0.005119001,0.04063969,0.002979442,0.04904053,0.06254226,0.04113893
2586.556,0.1354918,0.1512641,0.008478465,-0.00464483,-0.005120211,0.0406358,0.003011454,0.04905495,0.06254875,0.04116099
2587.038,0.1355127,0.1512979,0.008466745,-0.004650391,-0.005120057,0.04062791,0.003045793,0.04906803,0.06255715,0.04118903
2587.52,0.1355332,0.151331,0.008452083,-0.004656722,-0.005117938,0.04061797,0.00307723,0.0490813,0.06256989,0.04122366
2588.002,0.1355532,0.1513636,0.008434995,-0.004663055,-0.005113855,0.04060847,0.003101126,0.04909465,0.06258745,0.04126371
2588.484,0.1355716,0.1513961,0.00841557,-0.004669818,-0.005107637,0.04060092,0.003115077,0.04910801,0.06260908,0.04130726
2588.967,0.1355878,0.1514272,0.008394665,-0.004675984,-0.005099451,0.04059621,0.003119246,0.04912066,0.06263299,0.04135118
2589.449,0.1356014,0.1514568,0.008373668,-0.004681554,-0.005089468,0.04059443,0.003115516,0.04913214,0.06265663,0.04139306
2589.931,0.135612,0.1514834,0.008353353,-0.004685502,-0.005078028,0.04059424,0.003106633,0.04914343,0.062679,0.04143157
2590.413,0.1356208,0.1515075,0.008335539,-0.00468663,-0.005065217,0.04059468,0.003096972,0.04915536,0.06269974,0.04146707
